class,temper_aver,prec_aver,soil_type,soil_structure,landform,corrosion_degree,Drainage_degree,soil_depth,LV2_CODE,lithoidx,FIFTH_FRTP,DMCLS,AGCLS,slope,dem
0,8.80833,112.33334,13,4,1,2,1,3,310,12,6,3,6,6.41368,688.86304
0,11.41667,103.41666,13,5,1,2,2,3,330,1,9,3,5,6.89218,143.08543
0,11.825,105.66666,8,5,2,2,2,3,430,47,1,1,1,1.43135,18.38603
0,11.18333,105.41666,13,5,1,2,1,3,710,1,1,1,1,1.98538,131.79105
0,10.625,107.16666,13,4,1,2,1,3,220,12,1,1,1,11.93178,214.94289
0,11.01667,107.5,8,7,2,2,2,3,110,12,1,1,1,2.85154,127.18011
0,10.85833,108.41666,13,4,1,2,1,3,310,47,6,3,5,22.5813,171.93092
0,11.275,106.83334,8,7,2,2,2,3,250,12,1,1,1,2.11788,84.88248
0,10.03333,104.41666,13,4,1,2,1,2,320,51,14,2,4,15.65057,343.50653
0,8.83333,108.66666,13,4,1,1,1,2,330,68,9,4,7,9.54086,533.79193
0,8.725,109.58334,7,5,3,1,2,3,220,50,9,3,5,8.95616,636.53229
0,11.36667,104.83334,13,4,1,2,1,3,210,12,1,1,1,1.86558,65.87672
0,8.26667,110.66666,13,4,1,2,1,3,310,12,15,3,5,14.23093,711.36743
0,9.79167,107.16666,13,3,1,1,1,2,320,12,4,2,4,16.67599,285.08209
0,10.95,107.83334,13,4,1,3,1,3,330,12,9,3,5,10.41471,154.25912
0,10.94167,108,8,7,2,2,2,3,210,12,1,1,1,1.76041,90.63005
0,11.10833,106.66666,8,4,2,2,1,3,310,12,9,3,6,1.24458,137.91025
0,10.75,108.91666,13,4,1,2,1,3,220,12,1,1,1,5.99553,149.09064
0,10.9,110.16666,8,4,2,2,2,3,310,52,6,2,4,2.33939,140.83685
0,10.23333,106,13,4,1,2,1,3,310,7,15,3,5,24.33914,312.56781
0,8.01667,111.58334,13,5,1,2,2,3,330,4,4,4,8,14.61473,911.13092
0,9.59167,109.5,9,4,3,1,2,2,310,47,15,3,6,16.32086,389.20831
0,10.48333,108.41666,7,5,3,1,2,3,220,12,1,1,1,7.19097,177.85391
0,8.59167,112.83334,13,1,1,2,1,1,320,18,6,4,7,16.86343,656.04773
0,10.50833,108.08334,13,3,1,1,1,2,310,49,6,3,5,13.76321,211.8345
0,9.31667,107.83334,13,4,1,1,1,2,330,7,6,3,5,27.78369,653.18439
0,12.1,111.41666,8,1,2,2,1,1,160,12,1,1,1,0.92428,25.50504
0,9.94167,108.91666,7,4,4,1,2,4,330,12,6,2,4,3.28367,326.85345
0,8.84167,112.33334,13,4,1,2,1,3,330,12,6,3,5,18.59408,663.99353
0,11.9,105.5,3,10,7,1,4,4,210,66,1,1,1,0.88164,11.31219
0,10.54167,107.5,1,10,4,1,4,4,150,12,1,1,1,1.29942,211.76561
0,9.16667,108.91666,13,4,1,2,1,3,330,45,14,2,4,15.01039,570.50781
0,11.75833,107.16666,2,10,7,1,3,4,210,66,1,1,1,0.11594,7.7089
0,8.56667,108.5,13,4,1,2,1,1,310,26,6,3,5,25.50476,619.28815
0,10.85,106.25,3,10,7,1,4,4,150,66,1,1,1,0.60775,71.20526
0,9.66667,106.83334,13,4,1,1,1,2,320,7,4,3,6,21.01429,372.79166
0,10.43333,100.33334,2,12,4,1,3,4,240,12,1,1,1,6.24801,307.83984
0,9.55833,106.91666,13,4,1,2,1,2,320,47,14,1,2,18.89382,324.03406
0,11.24167,109.58334,7,1,7,1,2,3,120,66,1,1,1,1.96462,91.33156
0,10.3,106.08334,13,4,1,2,1,3,320,11,1,1,1,8.84983,166.86554
0,11.675,109.08334,7,4,4,1,2,4,220,59,1,1,1,1.83382,42.90442
0,11.88333,111.33334,8,1,2,2,1,1,110,12,1,1,1,4.35271,77.50534
0,9.05,110.33334,13,2,1,2,1,2,320,47,6,2,4,22.54636,597.49548
0,11.04167,107.66666,7,4,4,1,2,4,220,12,1,1,1,1.47394,111.37935
0,8.19167,110,13,4,1,1,1,2,330,68,6,3,6,23.32014,762.72052
0,10.28333,106.83334,2,13,3,1,3,4,210,47,1,1,1,3.0089,115.21379
0,11.10833,106.33334,13,4,1,2,1,3,430,12,15,2,3,13.00671,168.70743
0,9.7,110.58334,13,4,1,2,1,2,330,47,6,3,6,15.89689,267.58743
0,9.08333,107.41666,13,1,1,2,1,1,310,58,9,3,6,21.6662,676.87952
0,9.48333,108.58334,13,4,1,2,1,3,320,27,15,3,6,18.15843,402.27676
0,10.725,106.41666,999,999,999,999,999,999,320,12,9,2,4,8.82782,131.42654
0,11.06667,106.08334,13,4,1,2,1,2,210,47,1,1,1,7.48439,90.22401
0,7.75,112.58334,13,5,1,2,2,3,320,4,15,2,3,19.71084,854.5929
0,11.075,110.33334,13,1,1,2,1,1,320,12,9,2,4,21.36092,212.34567
0,8.64167,110.91666,13,1,1,2,1,1,310,18,9,3,6,30.7293,791.64893
0,11.36667,106.58334,999,999,999,999,999,999,510,1,1,1,1,0.39268,34.41832
0,10.775,107,13,4,1,2,1,2,310,12,9,3,5,11.6653,165.47726
0,7.59167,116.25,13,1,1,2,1,1,310,44,6,4,7,15.03588,860.99097
0,9.19167,108.91666,13,4,1,2,1,3,320,18,15,2,4,17.54028,527.42126
0,10.86667,107.08334,7,4,5,1,2,4,150,12,1,1,1,2.8552,129.14265
0,11.225,105.83334,8,4,2,2,2,3,510,1,1,1,1,4.19733,100.24242
0,7.4,113.66666,13,4,1,2,1,2,330,68,6,3,5,24.74255,972.95685
0,9.65,110.58334,13,3,1,2,1,1,320,47,9,2,4,11.83756,381.54337
0,8.7,108.75,13,4,1,1,1,2,310,68,6,3,6,22.2329,437.48547
0,9.13333,109.16666,13,2,1,2,1,2,250,9,4,3,6,13.4519,429.67889
0,7.875,111.66666,13,7,1,1,2,3,320,12,9,3,6,18.05107,741.5332
0,11.64167,112.16666,8,4,2,2,1,3,150,12,1,1,1,4.70363,114.59989
0,10.90833,107.75,9,4,3,1,2,2,330,34,9,3,6,13.80687,254.49718
0,9.78333,111.08334,13,4,1,2,1,2,310,47,6,4,7,24.34317,493.5777
0,11.575,109.66666,8,4,2,2,1,3,160,12,1,1,1,5.53367,61.10542
0,8.45833,110.41666,13,2,1,2,1,2,310,33,6,3,6,16.86899,830.10809
0,11.175,107,13,3,1,1,1,2,330,12,9,2,4,6.7999,152.47935
0,11.00833,103.33334,13,2,1,1,1,2,220,7,1,1,1,10.94268,177.98203
0,9.85833,105.33334,13,1,1,2,1,1,310,18,6,3,5,33.02894,413.33786
0,8.825,108.75,13,4,1,2,1,3,320,50,15,3,5,14.28055,582.57581
0,9.75833,108.66666,13,4,1,2,1,3,310,12,6,3,6,14.40509,351.51346
0,6.83333,114.08334,13,4,1,1,1,2,320,68,6,4,8,15.69292,917.00006
0,10.075,109,13,1,1,2,1,1,320,47,15,3,5,19.58653,280.71161
0,11.60833,109.33334,8,7,2,2,2,3,210,66,1,1,1,1.31713,29.45051
0,9.725,105.08334,13,2,1,1,1,2,320,4,14,3,5,30.64636,383.0116
0,11.36667,97.83334,13,4,1,2,1,3,110,12,1,1,1,7.18637,167.68875
0,10.65833,108.58334,3,4,5,1,3,2,310,12,6,3,6,12.93163,204.53938
0,8.05,110.16666,11,4,3,1,2,2,310,12,9,3,6,4.89544,761.5014
0,6.98333,118.08334,13,4,1,2,1,3,310,44,6,4,7,21.97646,988.29919
0,9.81667,105.33334,13,4,1,2,1,3,320,12,4,3,5,7.7198,266.26443
0,11.35833,105.33334,8,7,2,2,2,3,320,12,16,3,6,2.52067,73.8052
0,10.75833,110,3,4,4,1,4,4,620,66,1,1,1,4.38146,150.39391
0,11.325,104.83334,9,1,7,1,1,2,620,12,1,1,1,0.492,51.75176
0,7.60833,112.33334,13,7,1,1,2,3,320,12,15,2,4,15.13373,784.32397
0,11.71667,107.5,8,7,2,2,2,3,110,47,1,1,1,0.74546,27.8987
0,7.80833,110.83334,13,4,1,1,1,2,310,68,6,3,6,16.64594,926.61786
0,8.71667,109.25,13,4,1,2,1,3,320,50,4,3,6,19.55898,519.34979
0,12.23333,112.08334,1,10,4,1,4,4,150,12,1,1,1,5.19035,19.94673
0,7.08333,113.66666,13,4,1,2,1,2,310,68,6,4,7,22.81207,916.11292
0,11.04167,106.91666,13,4,1,2,1,2,220,47,1,1,1,8.49773,87.25042
0,11.03333,106.5,13,4,1,3,2,3,220,12,1,1,1,13.31116,100.4958
0,11,107.83334,4,10,4,1,6,2,320,12,4,3,6,4.56479,71.29944
0,11.90833,109.33334,1,10,7,1,4,4,210,66,1,1,1,0.12621,20.77487
0,8.025,114.66666,13,1,1,2,1,1,320,60,9,4,7,29.74624,962.71912
0,7.76667,111,13,5,1,1,2,3,330,12,9,4,7,10.91043,737.16925
0,11.26667,107.66666,999,999,999,999,999,999,160,12,1,1,1,2.20068,73.16287
0,11.95833,107.16666,7,1,7,1,2,4,160,59,1,1,1,0.37184,15.06444
0,7.94167,111.5,13,8,1,2,1,1,320,5,4,3,5,26.48651,828.04156
0,10.61667,107.41666,13,4,1,2,1,1,310,19,6,3,6,24.89588,201.44392
0,10.025,108.75,13,4,1,2,1,3,330,12,9,3,5,11.12244,427.28122
0,8.925,107.83334,13,4,1,2,1,3,310,12,9,3,6,9.92896,846.03448
0,11.03333,97.41666,8,4,2,2,1,3,220,12,1,1,1,5.73972,242.87315
0,10.55833,105.25,7,4,4,1,2,4,320,12,1,1,1,9.3394,279.5235
0,11.7,109.16666,7,4,4,1,2,4,310,47,1,1,1,3.42702,45.02708
0,10.2,101.08334,13,1,1,2,1,1,330,12,9,3,5,16.02688,473.84515
0,7.71667,114.75,13,1,1,2,1,1,310,47,9,4,7,22.5581,809.97614
0,11.41667,109.91666,3,10,4,1,4,4,110,47,1,1,1,3.15413,106.51838
0,8.94167,109.5,13,4,1,2,1,3,330,12,6,3,5,21.8648,601.4892
0,11.23333,108.58334,13,1,1,2,1,1,310,12,6,3,5,6.39959,82.74497
0,7.09167,113.58334,13,7,1,1,2,3,320,12,15,3,5,12.92611,947.33667
0,7.96667,111.75,13,5,1,2,2,3,320,4,14,3,5,20.65326,853.83398
0,7.60833,111.58334,13,7,1,1,2,3,220,12,1,1,1,7.86131,730.28632
0,10.11667,108.83334,9,1,3,1,2,2,420,12,19,1,1,9.04737,284.58401
0,8.25,109.91666,9,4,5,1,2,2,220,12,1,1,1,2.21034,597.80042
0,10.23333,107.16666,13,3,1,1,1,2,320,53,15,2,4,3.79437,176.61316
0,10.76667,105.41666,13,5,1,2,2,3,330,37,15,3,5,6.35283,232.87164
0,10.95,107.66666,8,7,2,2,2,3,330,12,9,3,6,6.62671,135.87314
0,8.4,109.75,13,2,1,2,1,2,330,33,9,3,5,31.857,711.53339
0,8.51667,110.33334,13,7,1,1,2,3,220,24,1,1,1,8.22642,588.69623
0,8.3,110.58334,13,5,1,2,2,3,330,4,6,3,6,14.04306,789.1004
0,8.55,111.5,13,4,1,2,2,3,310,18,6,3,5,14.28368,753.06372
0,8.125,111,13,4,1,2,1,2,320,68,9,4,7,24.46876,799.42407
0,7.80833,112,13,3,1,1,1,2,320,50,9,3,6,15.6473,688.84094
0,8.15833,110.33334,13,2,1,2,1,2,330,4,9,3,5,14.71288,801.69867
0,9.34167,108.08334,13,4,1,2,2,2,320,50,4,4,7,13.55741,415.24652
0,11.13333,104.83334,8,5,2,2,2,3,220,36,1,1,1,2.68773,125.94318
0,10.34167,103,999,999,999,999,999,999,210,12,1,1,1,7.77055,164.78261
0,11.16667,106.16666,3,10,7,1,3,4,210,12,1,1,1,1.75922,58.35295
0,9.23333,108.08334,13,2,1,2,1,2,320,33,15,2,4,14.08972,558.20087
0,8.10833,114.41666,13,4,1,2,1,3,310,17,6,4,7,24.43347,800.19476
0,9.59167,107.91666,13,4,1,2,1,3,320,12,6,3,6,20.08856,404.29276
0,8.59167,109.91666,9,4,3,1,2,2,320,63,4,3,6,10.16783,639.23376
0,7.81667,111.41666,13,4,1,2,1,2,320,68,6,4,7,33.02621,836.96698
0,8.50833,109.58334,999,999,999,999,999,999,320,50,4,3,6,16.63569,576.30383
0,9.35,107.83334,13,1,1,2,1,1,310,18,9,3,6,24.45634,686.64429
0,10.03333,107,13,4,1,2,2,3,320,65,14,3,5,11.28361,242.07823
0,11.3,105.66666,2,11,6,1,3,4,220,66,1,1,1,2.72267,73.30199
0,11.475,110.08334,9,1,7,1,1,1,210,66,1,1,1,0.80583,64.41878
0,11.63333,107.5,8,7,2,2,2,3,120,47,9,2,4,1.26662,31.9729
0,9.79167,107.5,7,4,4,1,2,4,110,12,1,1,1,3.14835,235.04874
0,8.25833,110.91666,11,4,3,1,2,3,220,12,1,1,1,7.5993,712.02252
0,11.325,108.41666,3,10,4,1,4,4,210,66,1,1,1,0.80665,55.26498
0,10.54167,102.83334,13,4,1,2,1,3,320,12,4,3,5,12.93781,332.51279
0,11.74167,109.25,7,4,4,1,3,4,240,47,1,1,1,4.50215,48.15551
0,10.20833,106.75,13,4,1,2,1,2,220,47,1,1,1,1.80498,59.69647
0,8.65833,109.41666,11,4,3,1,2,3,220,50,1,1,1,7.83928,546.30267
0,10.64167,107,13,4,1,2,1,2,330,47,9,3,6,11.68229,233.01006
0,11.10833,106.33334,1,10,4,1,4,4,210,12,1,1,1,4.92316,107.95169
0,10.48333,108,13,4,1,2,1,3,320,12,6,3,6,17.65857,227.78592
0,9.525,108.08334,2,4,5,1,3,4,220,40,1,1,1,1.59717,381.92542
0,9.84167,105.75,9,4,3,1,2,2,310,44,6,3,5,13.54389,497.98636
0,11.55,105.58334,4,10,4,1,6,2,330,12,19,1,1,2.20031,75.8411
0,8.625,108.83334,13,7,1,1,2,3,710,12,4,4,7,6.87079,528.78143
0,11.28333,108.75,7,4,4,1,2,4,250,66,1,1,1,2.27864,66.60886
0,8.19167,110.83334,13,4,1,2,1,3,220,12,1,1,1,7.60469,729.37164
0,8.00833,111.91666,13,2,1,2,1,2,330,38,6,3,6,17.40938,822.59442
0,11.5,106.91666,3,10,7,1,4,4,210,12,1,1,1,2.21135,30.21099
0,9.73333,109.75,9,1,3,1,2,2,320,12,15,3,5,10.76483,319.36664
0,9.91667,111.08334,11,4,3,1,2,3,110,12,7,1,1,10.38635,460.73636
0,10.13333,106.33334,13,4,1,2,2,3,320,42,6,2,4,16.86884,121.3725
0,11.275,108.91666,4,10,4,1,6,2,220,12,1,1,1,1.79908,70.00529
0,10.00833,110.33334,3,4,4,1,4,4,310,49,6,3,6,5.90433,310.70743
0,9.725,106.91666,13,1,1,2,1,1,310,18,6,3,6,13.39535,445.76764
0,10.8,106.5,7,1,7,1,2,3,210,12,1,1,1,4.90325,69.49791
0,10.675,109.5,13,4,1,2,1,3,310,12,7,1,1,5.79681,172.88007
0,10.13333,109.58334,13,1,1,2,1,1,310,47,6,3,6,18.92136,296.1062
0,6.125,116.58334,13,4,1,1,1,2,320,68,15,3,6,10.15561,1218.39319
0,10.65833,110,9,1,3,1,2,2,310,60,15,3,5,8.26255,182.53931
0,10.59167,98.25,13,4,1,2,1,3,220,12,4,3,5,5.07842,337.23337
0,10.94167,108.25,13,7,1,3,2,3,210,12,1,1,1,1.84061,101.75035
0,11.33333,105.25,13,4,1,2,1,3,320,12,4,3,5,1.72722,87.35249
0,10.01667,109.91666,13,3,1,2,1,1,330,47,14,2,4,11.04445,416.87463
0,11.63333,109.91666,3,4,4,1,3,4,320,47,16,2,4,6.36444,59.61068
0,11.41667,103.41666,13,5,1,2,2,3,710,1,1,1,1,1.27924,131.56531
0,9.66667,107.75,13,4,1,2,1,2,330,7,15,3,6,14.91152,411.2211
0,8.10833,114.41666,13,4,1,2,1,3,310,17,6,3,5,12.7453,882.95117
0,11.64167,109.33334,1,10,4,1,4,4,130,66,1,1,1,0.27013,20.60368
0,8.775,109.25,13,4,1,2,1,3,320,50,15,3,6,6.98433,599.78149
0,9.89167,105.5,13,4,1,2,1,3,320,12,15,3,6,9.35414,426.19388
0,10.61667,108.08334,3,10,4,1,4,4,330,47,9,3,5,6.74834,198.73891
0,11.20833,106.5,9,1,7,1,1,2,220,66,1,1,1,0.32088,37.2303
0,11.70833,106.5,7,4,4,1,2,4,240,47,1,1,1,2.00035,24.96018
0,10.275,108.16666,9,1,3,1,2,2,320,12,6,3,5,9.65539,152.88797
0,11.8,109.75,2,5,7,1,3,4,210,12,1,1,1,0.12286,20.39035
0,7.81667,111.41666,13,4,1,2,1,2,320,68,6,3,5,27.11987,748.95038
0,10.74167,107.16666,8,7,2,2,2,3,220,12,9,3,5,2.73427,173.39525
0,8.90833,109.08334,7,4,4,1,2,4,320,12,15,2,4,13.56968,565.2005
0,11.10833,106.16666,7,4,4,1,2,4,110,12,1,1,1,5.76409,81.74373
0,6.51667,115.16666,13,7,1,1,2,3,310,12,6,2,4,13.01322,1011.91779
0,11.90833,108,8,4,2,2,1,3,110,12,1,1,1,2.81911,53.26122
0,9.46667,109.5,13,4,1,2,1,3,320,12,6,3,5,17.60659,409.73877
0,9.11667,110.25,13,1,1,2,1,1,330,18,4,3,6,19.5477,462.72739
0,10.16667,105.58334,13,4,1,2,1,2,320,51,15,2,3,17.38054,188.68677
0,9.1,109.66666,13,1,1,2,1,1,310,12,6,3,6,19.731,477.91882
0,8.46667,110.66666,13,4,1,2,2,2,320,50,15,2,4,18.0995,602.94623
0,11.11667,101.25,9,4,5,1,2,2,220,58,1,1,1,1.4362,212.75084
0,10.89167,105.66666,9,4,3,1,2,2,210,36,4,3,5,4.45141,221.93388
0,10.51667,105.66666,13,4,1,2,1,2,330,7,1,1,1,6.46963,254.35118
0,10.61667,109,13,4,1,2,1,3,310,12,9,3,6,15.31346,195.51784
0,9.6,104.66666,7,4,4,1,2,4,210,12,1,1,1,2.16884,311.53326
0,11.45,105.58334,8,7,2,2,2,3,240,12,1,1,1,2.98455,94.19812
0,8.65,109.08334,13,3,1,1,1,2,310,15,6,3,5,21.71198,605.83655
0,10.85,109.66666,13,4,1,2,2,3,320,47,16,2,4,6.57723,159.31227
0,11.275,109.25,13,4,1,2,1,3,310,47,6,3,5,11.45157,130.68829
0,11.20833,107.08334,13,4,1,2,2,3,230,47,1,1,1,4.31383,72.55882
0,9.25,109.41666,9,1,3,1,2,2,330,47,9,3,6,30.41269,443.66061
0,10.45,105.08334,13,4,1,2,1,2,320,7,9,2,4,12.25916,273.61258
0,10.4,108,3,4,5,1,3,2,320,12,9,3,5,4.37142,238.89522
0,10.6,107.75,13,4,1,2,1,3,330,12,9,3,6,10.76132,231.96426
0,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,28.5315,1214.25476
0,8.46667,109.75,11,4,3,1,2,3,220,12,1,1,1,1.33751,598.51111
0,10.875,108,13,4,1,2,2,3,320,12,16,3,5,6.77759,105.48153
0,10.8,107.16666,13,4,1,2,1,3,320,12,6,2,4,10.40835,185.10902
0,6.48333,119.83334,13,4,1,2,1,2,310,64,6,3,6,27.13357,1224.73364
0,11.18333,106.91666,4,10,4,1,6,2,210,66,1,1,1,3.44026,57.77037
0,8.33333,110.16666,11,4,3,1,2,2,220,12,1,1,1,11.95706,603.69513
0,10.675,108.08334,13,1,1,2,1,1,310,47,6,2,4,16.07409,135.67165
0,8.56667,109.83334,13,4,1,2,1,3,310,63,4,3,5,18.89953,677.07117
0,10.275,108.16666,13,4,1,2,1,3,210,12,1,1,1,3.78345,184.67583
0,6.73333,114.16666,13,4,1,1,1,2,310,68,6,4,8,15.12946,921.52167
0,8.81667,109.83334,13,4,1,2,1,1,330,7,6,3,5,25.01678,660.04846
0,11.21667,109.33334,4,10,4,1,6,2,330,12,9,2,3,1.96792,66.87528
0,9.95,108,13,4,1,2,1,2,320,43,6,3,6,14.04405,153.16165
0,9.26667,108.91666,13,1,1,2,1,1,320,18,4,4,7,18.49013,608.45587
0,10.46667,108.33334,13,4,1,2,1,3,330,14,6,3,5,16.8089,236.25627
0,11.125,107.41666,13,4,1,3,1,3,330,12,6,3,5,4.40666,90.57223
0,10.81667,97.58334,7,5,3,1,2,3,220,12,15,3,5,10.03438,239.77991
0,8.96667,109.16666,13,2,1,2,1,2,320,4,15,2,4,17.35614,566.64844
0,7.71667,112.75,13,4,1,2,1,3,330,12,6,4,7,22.52164,935.71124
0,10.925,106.66666,13,4,1,2,1,3,330,12,9,3,6,9.914,208.93576
0,7.4,112.91666,9,4,3,1,2,2,320,12,15,2,4,15.60479,846.50543
0,10.64167,107.41666,8,7,2,2,2,3,330,12,6,3,6,8.63915,144.96892
0,10.85833,108.08334,4,10,4,1,6,2,210,66,1,1,1,2.88139,108.99046
0,10.5,107.75,8,5,4,1,2,4,410,47,1,1,1,12.37743,284.92673
0,11.125,107.41666,4,10,4,1,6,2,210,66,1,1,1,2.29853,79.20004
0,11.575,106.41666,1,10,4,1,4,4,210,47,1,1,1,0.95557,26.68485
0,8.65833,111.25,13,4,1,2,1,3,310,54,15,3,6,22.57291,616.47137
0,11.60833,98.41666,13,4,1,2,1,3,330,12,1,1,1,3.27237,168.7769
0,11.11667,108,8,7,2,2,2,3,220,12,1,1,1,1.52982,84.6256
0,7.69167,111,13,7,1,1,2,3,310,12,6,3,5,14.36273,848.80011
0,11.14167,106.75,7,4,4,1,2,4,310,12,15,2,3,5.59595,120.36014
0,11.53333,106.83334,999,999,999,999,999,999,130,12,1,1,1,0.82124,101.55469
0,11.50833,107.75,7,1,7,1,2,4,150,47,1,1,1,1.60644,40.203
0,8.54167,110.41666,13,5,1,2,2,3,310,4,4,3,6,23.71244,690.59149
0,10.425,103.58334,7,4,4,1,2,4,320,12,1,1,1,12.44872,380.51935
0,10.59167,107.58334,13,4,1,2,1,3,220,47,15,3,5,10.59148,187.69754
0,11.675,110.08334,999,999,999,999,999,999,160,12,1,1,1,0.78636,37.48514
0,11.05833,107.75,8,7,2,2,2,3,220,12,1,1,1,2.31888,90.83904
0,10.5,106.5,13,4,1,2,1,2,220,66,1,1,1,12.23017,83.00092
0,11.21667,106.25,4,10,4,1,6,2,210,66,1,1,1,0.35887,65.97054
0,9.09167,108.58334,13,4,1,2,1,3,320,50,15,2,3,6.86582,499.06708
0,10.55833,108.41666,13,4,1,2,1,3,330,50,15,3,5,11.29788,257.03412
0,8.96667,110.08334,13,4,1,2,1,3,330,54,9,4,7,16.08006,561.31854
0,9.85,106.83334,13,2,1,1,1,2,330,7,6,3,5,24.11913,356.62988
0,7.725,110.33334,13,4,1,2,1,3,320,12,4,3,5,8.21079,734.99792
0,7.675,111.41666,13,7,1,1,2,3,310,12,15,2,3,16.686,778.47241
0,11.90833,109.33334,7,4,4,1,2,4,210,66,1,1,1,0.41608,22.00426
0,7.55833,114.66666,13,1,1,2,1,1,310,60,6,4,7,21.25484,924.35895
0,9.925,106.16666,8,9,1,1,2,3,320,40,4,4,7,6.90783,270.88541
0,11.69167,106.83334,1,11,7,1,4,4,210,66,1,1,1,0.25402,71.2013
0,8.375,110,13,1,1,2,1,1,320,63,9,3,6,20.51113,672.21912
0,9.20833,109.83334,13,4,1,2,1,3,330,12,9,3,6,11.55293,501.31595
0,11.31667,105.25,999,999,999,999,999,999,510,66,1,1,1,0.35059,58.68411
0,10.525,107.91666,13,4,1,2,1,3,320,34,15,3,6,14.05357,267.55338
0,9.95833,104.58334,13,2,1,1,1,2,330,6,9,3,5,20.66647,402.81369
0,7.11667,111.08334,13,4,1,1,2,2,310,12,9,4,7,12.24094,792.25281
0,11.88333,108.33334,8,4,2,2,1,3,120,12,1,1,1,1.81834,57.10369
0,10.39167,106,13,1,1,2,1,1,330,18,9,3,6,21.63491,304.75531
0,9.35833,109.33334,7,5,3,1,2,3,320,12,14,2,4,19.52658,437.59021
0,8.125,111.5,13,3,1,1,1,2,330,50,4,4,8,18.99545,784.56085
0,7.53333,113,13,2,1,1,1,2,320,33,6,3,6,20.06581,985.4704
0,11.21667,105.25,7,1,7,1,2,4,710,12,1,1,1,11.09562,107.96726
0,7.45,112.91666,13,4,1,2,1,2,310,68,6,3,6,18.70258,944.29211
0,10.625,108.25,13,4,1,2,1,2,330,47,6,3,5,13.52756,206.48701
0,11.51667,106.58334,1,10,4,1,4,4,220,12,1,1,1,2.97859,52.03551
0,8.1,111.41666,13,2,1,2,1,2,320,4,4,3,6,11.84968,825.79559
0,10.8,108.5,13,4,1,2,2,3,330,47,6,3,5,8.3647,89.55917
0,7.225,113.16666,13,4,1,1,1,2,310,64,6,3,6,24.56916,984.49341
0,11.06667,105.08334,13,4,1,2,1,3,330,35,9,3,6,6.44553,165.80653
0,8.58333,112,13,7,1,1,2,3,330,12,6,4,8,17.84464,804.73456
0,7.13333,116.58334,13,1,1,2,1,1,310,58,9,4,7,13.50894,952.63348
0,11.45833,106.08334,3,10,4,1,4,4,220,47,1,1,1,6.71953,41.10021
0,11.80833,107.75,13,7,1,2,2,3,220,60,1,1,1,1.24085,25.79372
0,10.53333,105,8,9,1,1,2,3,220,7,15,2,3,9.10805,288.11505
0,10.80833,106.66666,13,4,1,2,1,3,330,12,9,3,6,16.03316,227.54448
0,7.83333,112.41666,13,4,1,2,1,3,320,12,4,4,7,13.12117,830.94727
0,9.90833,106.25,9,4,3,1,2,2,320,41,4,3,4,14.68533,455.35684
0,7.45833,110.33334,13,4,1,1,2,2,310,12,6,3,6,1.68061,807.83405
0,11.70833,109.25,7,4,4,1,2,4,310,59,6,3,5,4.85487,39.95518
0,8.425,112.08334,13,7,1,1,2,3,310,12,6,4,8,16.16672,787.11603
0,10.3,108.5,13,4,1,2,1,3,310,12,9,3,5,21.40679,318.78036
0,8.91667,110.83334,13,5,1,2,2,3,310,18,6,2,4,12.63293,679.94104
0,11.03333,105.91666,8,4,2,2,1,3,110,12,1,1,1,2.43538,98.92115
0,6.85,117.41666,13,1,1,2,1,1,310,63,9,3,6,,1151.00293
0,11.25,99.58334,3,4,4,1,3,4,110,12,1,1,1,4.17588,185.53763
0,6.88333,114,13,4,1,2,1,2,310,68,6,4,7,23.01277,1009.58661
0,8.39167,109.41666,13,2,1,1,1,2,310,5,9,3,5,24.55663,717.65454
0,10.75,106.66666,13,4,1,2,1,2,310,20,6,2,4,15.47653,231.63202
0,7.85833,111.75,8,5,2,1,2,3,320,12,9,3,6,7.57591,776.86322
0,9.925,110.08334,13,1,1,2,2,3,320,36,15,3,6,30.95809,542.90674
0,10.81667,106.66666,7,5,3,1,2,3,320,12,4,2,4,8.47035,146.72656
0,10.6,108,13,4,1,2,1,3,320,12,15,3,5,10.08202,212.51421
0,11.90833,106,3,7,7,1,4,4,710,66,1,1,1,2.20617,17.81129
0,10.575,106.08334,13,2,1,1,1,2,330,39,4,2,4,11.26553,344.44562
0,10.925,97.58334,13,4,1,2,1,3,320,12,4,2,4,5.04927,239.91251
0,8.175,112.25,8,5,2,1,2,3,220,12,1,1,1,2.20121,749.896
0,10.825,103.41666,13,4,1,2,1,2,310,7,1,1,1,15.99127,189.46423
0,9.93333,106.16666,13,4,1,2,1,3,320,54,9,3,5,5.58241,248.24033
0,11.88333,108.33334,10,8,3,1,3,2,120,12,1,1,1,1.09446,52.46518
0,11.875,106,3,10,8,1,4,4,160,66,1,1,1,0.35932,8.09402
0,10.26667,109.41666,13,1,1,2,1,1,310,47,6,3,6,8.56142,226.96109
0,10.24167,109.08334,13,4,1,2,1,2,310,47,9,3,5,5.17406,229.45226
0,10.35833,108.41666,13,4,1,2,1,2,320,49,15,3,6,14.95557,277.15405
0,7.39167,114.33334,13,5,1,2,2,3,320,33,4,3,6,19.93737,924.2381
0,11.78333,105.83334,1,11,8,1,4,4,710,1,1,1,1,0.52755,2.79866
0,10.8,102.5,13,4,1,2,1,2,320,10,15,2,4,29.42549,290.46631
0,9.65,107.41666,3,4,7,1,3,3,210,33,1,1,1,11.17203,381.49918
