Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.7234E-4,59.785341162,0.727715126,0.034736737,0.468085106,0
4.77261E-4,60.022800198,0.731380995,0.034239076,0.468085106,0
4.80555E-4,60.262319083,0.733806915,0.033741415,0.468085106,0
4.83948E-4,60.503625553,0.736282781,0.033243754,0.468085106,0
4.89101E-4,60.796247211,0.739999025,0.032646561,0.468085106,0
4.94878E-4,61.04261291,0.744102776,0.0321489,0.468085106,0
5.0084E-4,61.291965809,0.748270896,0.031651239,0.489361702,0
5.05324E-4,61.543897267,0.751360199,0.031153578,0.489361702,0
5.06667E-4,61.79702531,0.752278391,0.030655917,0.489361702,0
5.1276E-4,62.001356796,0.756400974,0.030257788,0.489361702,0
5.19193E-4,62.259654469,0.760678347,0.029760127,0.489361702,0
5.24226E-4,62.520303826,0.763973167,0.029262466,0.489361702,0
5.31144E-4,62.784725587,0.768427448,0.028764805,0.489361702,0
5.34946E-4,63.051575539,0.770839728,0.028267144,0.510638298,0
5.37611E-4,63.266005866,0.772515739,0.027869016,0.510638298,0
5.46013E-4,63.537251557,0.777719326,0.027371355,0.510638298,0
5.51276E-4,63.75661618,0.780918124,0.026973226,0.510638298,0
5.58816E-4,64.034389808,0.785420714,0.026475565,0.510638298,0
5.65001E-4,64.259419757,0.789045383,0.026077436,0.510638298,0
5.6991E-4,64.543330951,0.791878381,0.025579775,0.510638298,0
5.74468E-4,64.772185157,0.794474731,0.025181646,0.510638298,0
5.80828E-4,65.003376421,0.798043485,0.024783517,0.510638298,0
5.86583E-4,65.295718129,0.801219228,0.024285856,0.510638298,0
5.91704E-4,65.531971946,0.804002939,0.023887728,0.510638298,0
5.99742E-4,65.770634116,0.808294194,0.023489599,0.510638298,0
6.08069E-4,66.012864519,0.812640998,0.02309147,0.510638298,0
6.12302E-4,66.257601884,0.814812476,0.022693341,0.510638298,0
6.21059E-4,66.505174144,0.819225246,0.022295213,0.510638298,0
6.2499E-4,66.754299392,0.821172232,0.021897084,0.531914894,0
6.33332E-4,67.006222331,0.825234112,0.021498955,0.531914894,0
6.37427E-4,67.260925709,0.827194106,0.021100826,0.553191489,0
6.44004E-4,67.517393705,0.830295799,0.020702697,0.553191489,0
6.60792E-4,67.779522455,0.837964115,0.020304569,0.553191489,0
6.73448E-4,68.046251188,0.843514566,0.01990644,0.553191489,0
6.79152E-4,68.316964916,0.845953883,0.019508311,0.553191489,0
6.95449E-4,68.524714696,0.852715415,0.019209714,0.553191489,0
7.02047E-4,68.80442906,0.85536774,0.018811586,0.553191489,0
7.06357E-4,69.015529638,0.857074149,0.018512989,0.553191489,0
7.14498E-4,69.300418172,0.860243171,0.01811486,0.553191489,0
7.16171E-4,69.515120884,0.860885902,0.017816264,0.553191489,0
7.28931E-4,69.805823721,0.865689656,0.017418135,0.553191489,0
7.32883E-4,70.025395126,0.867143763,0.017119538,0.553191489,0
7.62802E-4,70.324700644,0.877652297,0.016721409,0.553191489,0
7.87692E-4,70.558062753,0.885758442,0.016422813,0.553191489,0
8.03384E-4,70.797690047,0.890590747,0.016124216,0.574468085,0
8.1426E-4,71.041628705,0.89381931,0.01582562,0.574468085,0
8.23654E-4,71.287362524,0.896531473,0.015527023,0.574468085,0
8.35433E-4,71.536673627,0.899834161,0.015228426,0.574468085,0
8.48955E-4,71.789865149,0.903495823,0.01492983,0.574468085,0
8.56764E-4,72.046339673,0.90554919,0.014631233,0.574468085,0
8.66713E-4,72.30575274,0.908102134,0.014332637,0.574468085,0
8.91727E-4,72.571250486,0.914220148,0.01403404,0.574468085,0
8.94517E-4,72.750033321,0.914876754,0.013834976,0.574468085,0
8.97552E-4,73.018900665,0.91558532,0.013536379,0.574468085,0
9.14008E-4,73.291951346,0.919325786,0.013237782,0.574468085,0
9.27636E-4,73.568645687,0.922297858,0.012939186,0.574468085,0
9.35143E-4,73.755312832,0.923887745,0.012740121,0.574468085,0
9.46841E-4,74.0380562,0.926300888,0.012441525,0.574468085,0
9.59754E-4,74.325245351,0.928875984,0.012142928,0.574468085,0
9.67303E-4,74.518288322,0.930339502,0.011943864,0.574468085,0
9.84944E-4,74.811689886,0.933643018,0.011645267,0.595744681,0
9.86707E-4,75.008885084,0.933964565,0.011446203,0.595744681,0
9.95393E-4,75.305934789,0.935525553,0.011147606,0.595744681,0
1.00475E-3,75.506405149,0.937166337,0.010948542,0.595744681,0
1.01182E-3,75.809405919,0.938377522,0.010649945,0.595744681,0
1.02534E-3,76.013724442,0.940630039,0.010450881,0.595744681,0
1.03521E-3,76.323088191,0.942221584,0.010152284,0.595744681,0
1.04847E-3,76.531501252,0.944293957,0.00995322,0.617021277,0
1.0573E-3,76.847380243,0.945631917,0.009654623,0.638297872,0
1.08074E-3,77.062759027,0.949032092,0.009455559,0.659574468,0
1.09264E-3,77.280943188,0.950675251,0.009256494,0.659574468,0
1.10083E-3,77.500457213,0.951774401,0.00905743,0.659574468,0
1.11423E-3,77.833128302,0.953522594,0.008758833,0.659574468,0
1.13421E-3,78.059900552,0.956010976,0.008559769,0.659574468,0
1.14532E-3,78.288826729,0.957337046,0.008360705,0.659574468,0
1.14788E-3,78.518366262,0.957635996,0.00816164,0.659574468,0
1.17739E-3,78.753670499,0.960943424,0.007962576,0.659574468,0
1.21904E-3,79.112673637,0.965175614,0.007663979,0.659574468,0
1.25682E-3,79.36285379,0.968617406,0.007464915,0.680851064,0
1.27459E-3,79.616390001,0.97011653,0.007265851,0.70212766,0
1.2883E-3,79.872716344,0.971223828,0.007066786,0.70212766,0
1.29432E-3,80.002148637,0.971697097,0.006967254,0.70212766,0
1.32798E-3,80.265651841,0.974202493,0.00676819,0.70212766,0
1.34881E-3,80.534567112,0.975641297,0.006569125,0.70212766,0
1.37873E-3,80.807515317,0.977567926,0.006370061,0.70212766,0
1.39249E-3,81.085255521,0.978402048,0.006170996,0.70212766,0
1.40124E-3,81.364834348,0.978916595,0.005971932,0.70212766,0
1.45157E-3,81.509991345,0.981645429,0.0058724,0.70212766,0
1.47206E-3,81.804251944,0.982652358,0.005673335,0.723404255,0
1.4917E-3,82.101493177,0.983565978,0.005474271,0.723404255,0
1.51351E-3,82.252844021,0.984524018,0.005374739,0.723404255,0
1.52935E-3,82.55733987,0.985184886,0.005175674,0.723404255,0
1.57708E-3,82.870540923,0.987009628,0.00497661,0.723404255,0
1.59477E-3,83.030017569,0.987627323,0.004877078,0.723404255,0
1.63287E-3,83.35385721,0.98885987,0.004678013,0.723404255,0
1.65635E-3,83.519492054,0.98955751,0.004578481,0.723404255,0
1.69741E-3,83.858642671,0.990674128,0.004379417,0.723404255,0
1.70249E-3,84.028891661,0.990803698,0.004279885,0.744680851,0
1.74079E-3,84.376658035,0.991724267,0.00408082,0.744680851,0
1.74214E-3,84.550872363,0.991755147,0.003981288,0.744680851,0
1.77769E-3,84.903382829,0.992524149,0.003782224,0.765957447,0
1.81008E-3,85.084390849,0.993162111,0.003682691,0.765957447,0
1.8215E-3,85.266540529,0.993373772,0.003583159,0.765957447,0
2.00734E-3,85.656414224,0.996028329,0.003384095,0.765957447,0
2.07034E-3,85.86344822,0.996660977,0.003284563,0.787234043,0
2.14775E-3,86.078223116,0.997302082,0.00318503,0.787234043,0
2.17783E-3,86.296006249,0.997516601,0.003085498,0.787234043,0
2.17919E-3,86.513925241,0.997525876,0.002985966,0.787234043,0
2.28023E-3,86.967275559,0.998126897,0.002786902,0.787234043,0
2.29963E-3,87.197238747,0.998224347,0.002687369,0.787234043,0
2.34913E-3,87.432151947,0.998450649,0.002587837,0.787234043,0
2.39992E-3,87.672143889,0.998652893,0.002488305,0.808510638,0
2.57994E-3,87.930138116,0.999179511,0.002388773,0.808510638,0
2.62523E-3,88.192661447,0.999275733,0.002289241,0.808510638,0
2.71266E-3,88.463927346,0.999430719,0.002189708,0.808510638,0
2.8371E-3,88.747637385,0.999595908,0.002090176,0.808510638,0
2.88778E-3,89.036415879,0.999648557,0.001990644,0.829787234,0
2.92364E-3,89.328780166,0.999681606,0.001891112,0.829787234,0
3.04473E-3,89.633253026,0.999771897,0.00179158,0.829787234,0
3.12874E-3,89.946126845,0.999819014,0.001692047,0.829787234,0
3.21279E-3,90.26740631,0.999856417,0.001592515,0.829787234,0
3.34806E-3,90.60221228,0.999901074,0.001492983,0.829787234,0
3.44141E-3,90.946352877,0.999923501,0.001393451,0.829787234,0
3.68942E-3,91.315295261,0.999961364,0.001293919,0.85106383,0
3.69875E-3,91.685170642,0.999962344,0.001194386,0.85106383,0
4.09374E-3,92.094544281,0.999987312,0.001094854,0.872340426,0
4.72195E-3,92.566739513,0.999997751,0.000995322,0.893617021,0
5.04479E-3,93.071218204,0.999999076,0.00089579,0.893617021,0
5.99236E-3,93.670453922,0.999999932,0.000796258,0.893617021,0
6.19035E-3,94.289488558,0.999999961,0.000696725,0.893617021,0
6.74735E-3,94.9642232,0.999999992,0.000597193,0.914893617,0
7.62507E-3,95.726730153,0.999999999,0.000497661,0.914893617,0
8.44475E-3,96.571204928,1,0.000398129,0.914893617,0
8.68284E-3,97.43948941,1,0.000298597,0.936170213,0
1.06895E-2,98.508441298,1,0.000199064,0.957446809,0
1.49156E-2,100,1,0.000099532,0.978723404,0
1.49156E-2,100,1,0,0.978723404,0
